DATE,GAS,COAL,NUCLEAR,WIND,HYDRO,IMPORTS,BIOMASS,OTHER,SOLAR,STORAGE,GENERATION,CARBON_INTENSITY,LOW_CARBON,ZERO_CARBON,RENEWABLE,FOSSIL,GAS_perc,COAL_perc,NUCLEAR_perc,WIND_perc,HYDRO_perc,IMPORTS_perc,BIOMASS_perc,OTHER_perc,SOLAR_perc,STORAGE_perc,GENERATION_perc,LOW_CARBON_perc,ZERO_CARBON_perc,RENEWABLE_perc,FOSSIL_perc
28/01/2021,606.54,81.64,268.34,389.38,16.26,189.12,128.19,12.14,16.8,10.39,1718.8,9.57,128.19,690.78,422.44,688.18,35.29,4.75,15.61,22.65,0.95,11,7.46,0.71,0.98,0.6,100,7.46,40.19,24.58,40.04
29/01/2021,560.02,69.84,267.8,451.34,16.87,160.78,117.23,10.2,26.78,7.93,1688.79,8.66,117.23,762.79,494.99,629.86,33.16,4.14,15.86,26.73,1,9.52,6.94,0.6,1.59,0.47,100,6.94,45.17,29.31,37.3
30/01/2021,483.75,5.9,267.44,583.67,13.92,175.46,55.45,7.99,10.36,4.82,1608.75,6.58,55.45,875.38,607.95,489.65,30.07,0.37,16.62,36.28,0.87,10.91,3.45,0.5,0.64,0.3,100,3.45,54.41,37.79,30.44
31/01/2021,661.07,16.33,267.18,414.42,11.88,200.96,78,8.47,17.97,4.55,1680.83,8.48,78,711.45,444.27,677.4,39.33,0.97,15.9,24.66,0.71,11.96,4.64,0.5,1.07,0.27,100,4.64,42.33,26.43,40.3
01/02/2021,881.85,81.09,255.31,214.28,13.59,200.83,103.38,15.56,19.58,27.23,1812.71,11.93,103.38,502.76,247.45,962.94,48.65,4.47,14.08,11.82,0.75,11.08,5.7,0.86,1.08,1.5,100,5.7,27.74,13.65,53.12
02/02/2021,574.52,38.01,250.2,648.21,10.75,166.98,69.06,8.77,21.73,4.64,1792.86,7.54,69.06,930.88,680.68,612.53,32.04,2.12,13.96,36.15,0.6,9.31,3.85,0.49,1.21,0.26,100,3.85,51.92,37.97,34.16
03/02/2021,582.32,75.55,248.23,525.16,10.32,171.89,117.07,11.22,21.98,7,1770.72,8.64,117.07,805.68,557.45,657.87,32.89,4.27,14.02,29.66,0.58,9.71,6.61,0.63,1.24,0.4,100,6.61,45.5,31.48,37.15
04/02/2021,677.38,23.95,248.06,491.55,9.91,188.58,124.69,11.92,16.89,7,1799.94,8.42,124.69,766.41,518.35,701.33,37.63,1.33,13.78,27.31,0.55,10.48,6.93,0.66,0.94,0.39,100,6.93,42.58,28.8,38.96
05/02/2021,658.63,53.55,247.53,417.29,12.06,175.9,126.29,9.53,35.34,5.62,1741.72,9.1,126.29,712.2,464.68,712.19,37.82,3.07,14.21,23.96,0.69,10.1,7.25,0.55,2.03,0.32,100,7.25,40.89,26.68,40.89
06/02/2021,481.87,28.96,247.36,582.07,11.44,165.81,51.42,10.22,24.99,6.61,1610.73,6.89,51.42,865.85,618.49,510.82,29.92,1.8,15.36,36.14,0.71,10.29,3.19,0.63,1.55,0.41,100,3.19,53.76,38.4,31.71
07/02/2021,383.43,21.98,247.21,746.25,10.65,157.48,72.13,9,16.49,6.66,1671.3,5.49,72.13,1020.61,773.4,405.42,22.94,1.32,14.79,44.65,0.64,9.42,4.32,0.54,0.99,0.4,100,4.32,61.07,46.28,24.26
08/02/2021,636.77,28.46,246.74,654.13,10.35,167.56,109.41,11.28,23.92,7.64,1896.26,7.74,109.41,935.15,688.4,665.23,33.58,1.5,13.01,34.5,0.55,8.84,5.77,0.59,1.26,0.4,100,5.77,49.32,36.3,35.08
09/02/2021,788.49,74.69,246.92,480.55,7.72,186.6,112.92,11.88,30.92,11.78,1952.46,10.35,112.92,766.1,519.19,863.18,40.38,3.83,12.65,24.61,0.4,9.56,5.78,0.61,1.58,0.6,100,5.78,39.24,26.59,44.21
10/02/2021,845.78,120.22,246.66,328.47,11.76,185.93,129.55,13.18,48.67,22.34,1952.57,11.97,129.55,635.56,388.9,966.01,43.32,6.16,12.63,16.82,0.6,9.52,6.64,0.68,2.49,1.14,100,6.64,32.55,19.92,49.47
11/02/2021,857.27,94.65,246.63,365.74,9.66,184.27,131.24,10.03,48.51,9.89,1957.9,11.86,131.24,670.54,423.91,951.92,43.79,4.83,12.6,18.68,0.49,9.41,6.7,0.51,2.48,0.51,100,6.7,34.25,21.65,48.62
12/02/2021,574.9,56.01,246.53,722.59,7.35,139.3,129.88,7.66,50.79,6.61,1941.62,8,129.88,1027.25,780.72,630.92,29.61,2.88,12.7,37.22,0.38,7.17,6.69,0.39,2.62,0.34,100,6.69,52.91,40.21,32.49
13/02/2021,376.79,37.85,246.31,806.4,7.37,165.68,107.79,6.72,40.75,11.4,1807.06,6.08,107.79,1100.83,854.52,414.64,20.85,2.09,13.63,44.63,0.41,9.17,5.97,0.37,2.26,0.63,100,5.97,60.92,47.29,22.95
14/02/2021,343.47,43.07,246.39,782.78,7.97,178.37,109.41,5.59,11.51,5.92,1734.49,6.01,109.41,1048.65,802.26,386.54,19.8,2.48,14.21,45.13,0.46,10.28,6.31,0.32,0.66,0.34,100,6.31,60.46,46.25,22.29
15/02/2021,539.88,48.84,248.62,515.8,15.6,198.42,138.58,8.74,34.6,8.99,1758.08,8.2,138.58,814.63,566.01,588.72,30.71,2.78,14.14,29.34,0.89,11.29,7.88,0.5,1.97,0.51,100,7.88,46.34,32.19,33.49
16/02/2021,476.85,56.27,240.7,633.52,19.4,144.09,137.12,8.23,22.87,13.86,1752.9,7.65,137.12,916.49,675.79,533.12,27.2,3.21,13.73,36.14,1.11,8.22,7.82,0.47,1.3,0.79,100,7.82,52.28,38.55,30.41
17/02/2021,392.08,65.32,235.83,661,24.18,159.38,120.99,8.65,30.29,12.73,1710.45,7.09,120.99,951.3,715.47,457.4,22.92,3.82,13.79,38.64,1.41,9.32,7.07,0.51,1.77,0.74,100,7.07,55.62,41.83,26.74
18/02/2021,385.18,64,233.41,672.54,26.51,106.76,121.62,9.92,43.99,12.03,1675.96,6.87,121.62,976.45,743.05,449.18,22.98,3.82,13.93,40.13,1.58,6.37,7.26,0.59,2.62,0.72,100,7.26,58.26,44.34,26.8
19/02/2021,367.52,35.32,233.3,671.81,32.86,186.66,95.35,8.65,13.99,13.11,1658.56,6.37,95.35,951.96,718.66,402.84,22.16,2.13,14.07,40.51,1.98,11.25,5.75,0.52,0.84,0.79,100,5.75,57.4,43.33,24.29
20/02/2021,281.5,12.75,213.41,658.58,34.7,169.13,51.54,8.84,27.46,9.36,1467.25,4.86,51.54,934.14,720.73,294.25,19.19,0.87,14.54,44.89,2.36,11.53,3.51,0.6,1.87,0.64,100,3.51,63.67,49.12,20.05
21/02/2021,508.56,6.56,206.35,411.93,38.9,186.43,95.95,10.72,29.27,13.36,1508.02,7.5,95.95,686.45,480.1,515.12,33.72,0.43,13.68,27.32,2.58,12.36,6.36,0.71,1.94,0.89,100,6.36,45.52,31.84,34.16
22/02/2021,663.9,44.55,206.17,270.37,42.08,233.49,130.54,10.5,35.98,9.96,1647.52,10.2,130.54,554.6,348.43,708.44,40.3,2.7,12.51,16.41,2.55,14.17,7.92,0.64,2.18,0.6,100,7.92,33.66,21.15,43
23/02/2021,372.26,8.05,206.22,620.04,34.12,180.38,136.59,7.74,48.5,6.98,1620.9,6.03,136.59,908.88,702.66,380.32,22.97,0.5,12.72,38.25,2.11,11.13,8.43,0.48,2.99,0.43,100,8.43,56.07,43.35,23.46
24/02/2021,385.39,0,206.87,628.83,33.85,166.93,137.91,6.9,35.69,8.33,1610.7,5.52,137.91,905.24,698.37,385.39,23.93,0,12.84,39.04,2.1,10.36,8.56,0.43,2.22,0.52,100,8.56,56.2,43.36,23.93
25/02/2021,539.13,30.84,206.87,423.07,33.41,196.05,131.08,9.32,54.74,5.48,1629.97,8.04,131.08,718.09,511.22,569.97,33.08,1.89,12.69,25.96,2.05,12.03,8.04,0.57,3.36,0.34,100,8.04,44.06,31.36,34.97
26/02/2021,704.43,0,207.01,221.78,32.83,239.63,117.63,7.46,88.84,5.74,1625.33,9.67,117.63,550.45,343.44,704.43,43.34,0,12.74,13.65,2.02,14.74,7.24,0.46,5.47,0.35,100,7.24,33.87,21.13,43.34
27/02/2021,722.53,10.38,207.39,104,29.32,231.95,109.37,7.89,87.54,7,1517.36,10.68,109.37,428.24,220.85,732.91,47.62,0.68,13.67,6.85,1.93,15.29,7.21,0.52,5.77,0.46,100,7.21,28.22,14.55,48.3
28/02/2021,805.73,10.38,200.14,81.27,28.76,236.6,67.47,7.55,86.35,6.14,1530.41,11.49,67.47,396.52,196.38,816.12,52.65,0.68,13.08,5.31,1.88,15.46,4.41,0.49,5.64,0.4,100,4.41,25.91,12.83,53.33
01/03/2021,913.46,57.35,182.6,117.08,23.81,230.67,127.29,10.2,52.56,13.16,1728.16,12.8,127.29,376.05,193.45,970.8,52.86,3.32,10.57,6.77,1.38,13.35,7.37,0.59,3.04,0.76,100,7.37,21.76,11.19,56.18
02/03/2021,944.08,76.83,182.89,71.76,23.13,232.57,140.35,12.96,46.72,18.34,1749.62,13.62,140.35,324.51,141.62,1020.91,53.96,4.39,10.45,4.1,1.32,13.29,8.02,0.74,2.67,1.05,100,8.02,18.55,8.09,58.35
03/03/2021,1017.47,87.48,183.55,41.68,25.33,228.88,131.14,14.77,19.34,23.15,1772.78,14.62,131.14,269.9,86.34,1104.95,57.39,4.93,10.35,2.35,1.43,12.91,7.4,0.83,1.09,1.31,100,7.4,15.22,4.87,62.33
04/03/2021,927.34,28.58,194.01,224.18,19.82,215.12,131.59,9.03,19.9,4.07,1773.64,12.05,131.59,457.91,263.9,955.92,52.28,1.61,10.94,12.64,1.12,12.13,7.42,0.51,1.12,0.23,100,7.42,25.82,14.88,53.9
05/03/2021,905.61,78.29,190.11,164.25,19.87,205.44,130.11,8.9,41.17,10.3,1754.06,12.95,130.11,415.4,225.29,983.9,51.63,4.46,10.84,9.36,1.13,11.71,7.42,0.51,2.35,0.59,100,7.42,23.68,12.84,56.09
06/03/2021,893.92,40.45,174.56,83.71,20.42,217.48,107.95,11.03,53.67,12.39,1615.58,12.94,107.95,332.35,157.8,934.37,55.33,2.5,10.8,5.18,1.26,13.46,6.68,0.68,3.32,0.77,100,6.68,20.57,9.77,57.83
07/03/2021,838.29,34.62,182.82,99.96,18.03,213.56,122.08,8.7,65.67,11.21,1594.94,12.29,122.08,366.48,183.66,872.91,52.56,2.17,11.46,6.27,1.13,13.39,7.65,0.55,4.12,0.7,100,7.65,22.98,11.51,54.73
08/03/2021,845.92,37.54,183.49,221.9,18.24,207.68,138.68,7.73,53.3,11.09,1725.57,11.66,138.68,476.92,293.44,883.46,49.02,2.18,10.63,12.86,1.06,12.04,8.04,0.45,3.09,0.64,100,8.04,27.64,17.01,51.2
09/03/2021,747.72,7.28,183.62,352.56,16.45,140.01,139.36,8.98,81.84,9.05,1686.87,9.7,139.36,634.48,450.86,755,44.33,0.43,10.89,20.9,0.98,8.3,8.26,0.53,4.85,0.54,100,8.26,37.61,26.73,44.76
10/03/2021,461.01,0,190.1,709.97,21.42,134.75,134.92,7.9,11.79,6.03,1677.9,5.94,134.92,933.28,743.18,461.01,27.48,0,11.33,42.31,1.28,8.03,8.04,0.47,0.7,0.36,100,8.04,55.62,44.29,27.48
11/03/2021,340.71,0,198.15,733.78,20.69,145.28,135.65,7.72,67.98,9.52,1659.48,4.78,135.65,1020.61,822.45,340.71,20.53,0,11.94,44.22,1.25,8.75,8.17,0.47,4.1,0.57,100,8.17,61.5,49.56,20.53
12/03/2021,323.24,0,206.4,700.89,26.27,152.43,129.21,8.89,69.47,11.46,1628.25,4.72,129.21,1003.02,796.63,323.24,19.85,0,12.68,43.05,1.61,9.36,7.94,0.55,4.27,0.7,100,7.94,61.6,48.93,19.85
13/03/2021,283.33,0,210.24,671.66,29.67,149.8,86.78,10.89,71.71,10.09,1524.18,4.26,86.78,983.28,773.04,283.33,18.59,0,13.79,44.07,1.95,9.83,5.69,0.71,4.71,0.66,100,5.69,64.51,50.72,18.59
14/03/2021,297.05,0,212.62,689.91,23.01,121.76,115.41,8.33,52.65,5.11,1525.84,4.29,115.41,978.2,765.57,297.05,19.47,0,13.93,45.21,1.51,7.98,7.56,0.55,3.45,0.33,100,7.56,64.11,50.17,19.47
15/03/2021,668.36,18.96,213.59,390.96,25.53,144.79,136.51,10.18,69.77,16.3,1694.95,8.35,136.51,699.85,486.26,687.31,39.43,1.12,12.6,23.07,1.51,8.54,8.05,0.6,4.12,0.96,100,8.05,41.29,28.69,40.55
16/03/2021,587.67,14.42,226.4,492.18,20.49,129.89,132.33,10.49,56.82,5.07,1675.75,7.85,132.33,795.89,569.49,602.08,35.07,0.86,13.51,29.37,1.22,7.75,7.9,0.63,3.39,0.3,100,7.9,47.49,33.98,35.93
17/03/2021,669.83,14.91,234.2,391.42,25.16,146.06,117.65,11.99,56.68,10.73,1678.62,8.52,117.65,707.46,473.26,684.74,39.9,0.89,13.95,23.32,1.5,8.7,7.01,0.71,3.38,0.64,100,7.01,42.15,28.19,40.79
18/03/2021,754.2,14.94,238.77,351.46,23.92,116.68,130.58,8.96,41.62,5.65,1686.79,9.58,130.58,655.77,417,769.14,44.71,0.89,14.16,20.84,1.42,6.92,7.74,0.53,2.47,0.34,100,7.74,38.88,24.72,45.6
19/03/2021,795.94,32.16,240.21,179.16,24.79,155.49,130.53,9.17,56.79,12.22,1636.46,10.76,130.53,500.95,260.74,828.1,48.64,1.97,14.68,10.95,1.52,9.5,7.98,0.56,3.47,0.75,100,7.98,30.61,15.93,50.6
20/03/2021,683.66,0,239.07,248.03,21.9,180.63,94.57,8.59,39.81,5.98,1522.25,9.36,94.57,548.81,309.74,683.66,44.91,0,15.71,16.29,1.44,11.87,6.21,0.56,2.62,0.39,100,6.21,36.05,20.35,44.91
21/03/2021,643.94,4.83,232.22,229.46,22.15,179.75,103.24,8.71,61.88,7.57,1493.76,8.84,103.24,545.71,313.5,648.77,43.11,0.32,15.55,15.36,1.48,12.03,6.91,0.58,4.14,0.51,100,6.91,36.53,20.99,43.43
22/03/2021,783.01,14.95,232.33,176.68,22.44,156.34,147.18,9.9,79.66,3.77,1626.28,10.36,147.18,511.11,278.78,797.96,48.15,0.92,14.29,10.86,1.38,9.61,9.05,0.61,4.9,0.23,100,9.05,31.43,17.14,49.07
23/03/2021,522.62,7.33,243.42,480.42,17.54,129.87,144.74,8.28,64.28,3.11,1621.62,7.57,144.74,805.67,562.25,529.96,32.23,0.45,15.01,29.63,1.08,8.01,8.93,0.51,3.96,0.19,100,8.93,49.68,34.67,32.68
24/03/2021,509.03,0,252.8,498.7,17.62,116.1,146.95,6.94,79.48,5.55,1633.17,6.8,146.95,848.6,595.8,509.03,31.17,0,15.48,30.54,1.08,7.11,9,0.42,4.87,0.34,100,9,51.96,36.48,31.17
25/03/2021,362.9,0,253.43,553.36,19.73,150.48,140.36,8.33,76.23,5.9,1570.72,5.66,140.36,902.75,649.32,362.9,23.1,0,16.13,35.23,1.26,9.58,8.94,0.53,4.85,0.38,100,8.94,57.47,41.34,23.1
26/03/2021,301.95,0,223.87,718.82,26.66,147.88,112.55,6.86,63.3,9.76,1611.66,4.44,112.55,1032.66,808.78,301.95,18.74,0,13.89,44.6,1.65,9.18,6.98,0.43,3.93,0.61,100,6.98,64.07,50.18,18.74
27/03/2021,220.51,0,222.41,678.08,26.11,113.22,131.42,8.91,84.89,10.42,1495.99,3.74,131.42,1011.49,789.08,220.51,14.74,0,14.87,45.33,1.75,7.57,8.78,0.6,5.67,0.7,100,8.78,67.61,52.75,14.74
28/03/2021,181.21,0,232.26,804.43,25.87,84.74,121.38,8.01,38.68,5.46,1502.05,3.16,121.38,1101.24,868.98,181.21,12.06,0,15.46,53.56,1.72,5.64,8.08,0.53,2.58,0.36,100,8.08,73.32,57.85,12.06
29/03/2021,245.21,0,232.71,711.16,30.57,109.49,130.06,7.58,97.22,10.51,1574.51,3.88,130.06,1071.65,838.95,245.21,15.57,0,14.78,45.17,1.94,6.95,8.26,0.48,6.17,0.67,100,8.26,68.06,53.28,15.57
30/03/2021,503.27,0,233.54,326.74,35.2,172.96,146.27,9.7,120.86,8.72,1557.26,7.03,146.27,716.34,482.8,503.27,32.32,0,15,20.98,2.26,11.11,9.39,0.62,7.76,0.56,100,9.39,46,31,32.32
31/03/2021,636.25,0,234.15,201.17,35.89,170.58,110.1,10.53,85.45,6.55,1490.68,8.86,110.1,556.66,322.51,636.25,42.68,0,15.71,13.5,2.41,11.44,7.39,0.71,5.73,0.44,100,7.39,37.34,21.63,42.68
01/04/2021,513.9,0,235.05,385.89,37.31,166.27,63.53,10.24,70.45,9.85,1492.49,7.02,63.53,728.7,493.65,513.9,34.43,0,15.75,25.86,2.5,11.14,4.26,0.69,4.72,0.66,100,4.26,48.82,33.08,34.43
02/04/2021,499.08,0,235.14,304.68,37.1,179.23,65.25,9.03,95.11,7.84,1432.45,7.11,65.25,672.02,436.88,499.08,34.84,0,16.42,21.27,2.59,12.51,4.55,0.63,6.64,0.55,100,4.55,46.91,30.5,34.84
03/04/2021,530.54,0,235.08,268.42,37.62,177.27,79.18,8.86,81.21,8.09,1426.28,7.47,79.18,622.34,387.26,530.54,37.2,0,16.48,18.82,2.64,12.43,5.55,0.62,5.69,0.57,100,5.55,43.63,27.15,37.2
04/04/2021,306.64,0,235.1,461.91,27.02,116.63,67.29,8,131.72,9.95,1364.27,4.99,67.29,855.76,620.65,306.64,22.48,0,17.23,33.86,1.98,8.55,4.93,0.59,9.65,0.73,100,4.93,62.73,45.49,22.48
05/04/2021,215.77,0,234.96,724.08,24.17,103.71,60.48,8.35,114.72,7.85,1494.11,3.24,60.48,1097.94,862.98,215.77,14.44,0,15.73,48.46,1.62,6.94,4.05,0.56,7.68,0.53,100,4.05,73.48,57.76,14.44
06/04/2021,385.58,0,235.1,688.71,26.82,128.33,79.04,9.86,107.58,12.83,1673.85,4.84,79.04,1058.21,823.11,385.58,23.04,0,14.05,41.14,1.6,7.67,4.72,0.59,6.43,0.77,100,4.72,63.22,49.17,23.04
07/04/2021,707.34,2.85,235.12,382.79,27.57,135.75,129.47,12.08,78.88,15.65,1727.51,8.54,129.47,724.37,489.25,710.19,40.95,0.16,13.61,22.16,1.6,7.86,7.49,0.7,4.57,0.91,100,7.49,41.93,28.32,41.11
08/04/2021,565.52,0,235.15,630.7,21.81,49.9,124.39,9.36,76.57,4.25,1717.66,7.12,124.39,964.23,729.08,565.52,32.92,0,13.69,36.72,1.27,2.91,7.24,0.54,4.46,0.25,100,7.24,56.14,42.45,32.92
09/04/2021,706.12,0,236.17,298.67,26.35,155.14,101.55,11.93,81.46,14.56,1631.95,8.81,101.55,642.65,406.49,706.12,43.27,0,14.47,18.3,1.61,9.51,6.22,0.73,4.99,0.89,100,6.22,39.38,24.91,43.27
10/04/2021,703.49,0,236.4,184,24,182.33,85.5,10.6,68.64,6.49,1501.46,9.68,85.5,513.03,276.64,703.49,46.85,0,15.74,12.26,1.6,12.14,5.69,0.71,4.57,0.43,100,5.69,34.17,18.42,46.85
11/04/2021,642.09,0,245.44,180.96,24.33,186.6,103.86,10.1,101.99,8,1503.36,8.89,103.86,552.71,307.27,642.09,42.71,0,16.33,12.04,1.62,12.41,6.91,0.67,6.78,0.53,100,6.91,36.77,20.44,42.71
12/04/2021,832.62,48.45,267.92,106.49,25.73,118.33,109.7,12.7,102.02,24.29,1648.28,11.7,109.7,502.17,234.24,881.08,50.51,2.94,16.25,6.46,1.56,7.18,6.66,0.77,6.19,1.47,100,6.66,30.47,14.21,53.45
13/04/2021,916.06,62.46,279.48,36.66,23.91,120.83,110.59,12.7,112.7,17.88,1693.25,12.82,110.59,452.74,173.26,978.52,54.1,3.69,16.51,2.16,1.41,7.14,6.53,0.75,6.66,1.06,100,6.53,26.74,10.23,57.79
14/04/2021,913.78,48.72,264.3,61.09,22.28,129.47,109.2,11.38,106.5,11.77,1678.49,12.45,109.2,454.17,189.87,962.5,54.44,2.9,15.75,3.64,1.33,7.71,6.51,0.68,6.34,0.7,100,6.51,27.06,11.31,57.34
15/04/2021,894.17,24.01,257.31,128.21,20.7,95.78,104.29,9,115.45,11.61,1660.54,11.58,104.29,521.68,264.36,918.18,53.85,1.45,15.5,7.72,1.25,5.77,6.28,0.54,6.95,0.7,100,6.28,31.42,15.92,55.29
16/04/2021,791.32,43.64,235.82,111.19,21.85,133.21,119.82,10.62,112.29,17.72,1597.48,11.54,119.82,481.15,245.33,834.96,49.54,2.73,14.76,6.96,1.37,8.34,7.5,0.66,7.03,1.11,100,7.5,30.12,15.36,52.27
17/04/2021,701.76,15.24,227.51,119.09,19.14,146.49,55.74,9.54,147.88,8.47,1450.87,10.42,55.74,513.62,286.11,717,48.37,1.05,15.68,8.21,1.32,10.1,3.84,0.66,10.19,0.58,100,3.84,35.4,19.72,49.42
18/04/2021,719.45,15.06,226.9,117.85,18.18,134.67,57.05,8.93,132.52,9.71,1440.32,10.64,57.05,495.45,268.55,734.51,49.95,1.05,15.75,8.18,1.26,9.35,3.96,0.62,9.2,0.67,100,3.96,34.4,18.65,51
19/04/2021,894.82,40.38,225.92,101.42,18.15,57.19,97.96,9.83,144.2,8.62,1598.5,12.51,97.96,489.7,263.78,935.2,55.98,2.53,14.13,6.34,1.14,3.58,6.13,0.61,9.02,0.54,100,6.13,30.64,16.5,58.5
20/04/2021,924.08,23.06,224.18,75.25,19.5,67.06,112.45,10.05,119.88,10.29,1585.82,12.5,112.45,438.82,214.64,947.15,58.27,1.45,14.14,4.75,1.23,4.23,7.09,0.63,7.56,0.65,100,7.09,27.67,13.53,59.73
21/04/2021,773.54,7.62,223.4,250.59,17.1,71.96,118.23,7.7,109,7.1,1586.24,10.24,118.23,600.09,376.69,781.16,48.77,0.48,14.08,15.8,1.08,4.54,7.45,0.49,6.87,0.45,100,7.45,37.83,23.75,49.25
22/04/2021,806.05,7.18,222.31,113.97,15.07,132.68,112.98,8.15,158.92,9.38,1586.68,10.75,112.98,510.26,287.96,813.23,50.8,0.45,14.01,7.18,0.95,8.36,7.12,0.51,10.02,0.59,100,7.12,32.16,18.15,51.25
23/04/2021,756.39,6.38,232.36,111.03,14.46,147.07,70.97,5.58,156,9.74,1509.98,10.57,70.97,513.85,281.48,762.77,50.09,0.42,15.39,7.35,0.96,9.74,4.7,0.37,10.33,0.64,100,4.7,34.03,18.64,50.52
24/04/2021,552.39,0,248.29,193.05,12.86,149.32,54.76,8.66,144.59,4.38,1368.31,8.43,54.76,598.79,350.5,552.39,40.37,0,18.15,14.11,0.94,10.91,4,0.63,10.57,0.32,100,4,43.76,25.62,40.37
25/04/2021,532.45,0,257.53,230.11,12.72,134.61,54.23,8.75,137.3,6.42,1374.13,7.86,54.23,637.66,380.14,532.45,38.75,0,18.74,16.75,0.93,9.8,3.95,0.64,9.99,0.47,100,3.95,46.41,27.66,38.75
26/04/2021,736.55,10.54,252.95,215.4,12.65,131.08,53.37,10.38,136.85,15.74,1575.5,9.67,53.37,617.85,364.9,747.08,46.75,0.67,16.06,13.67,0.8,8.32,3.39,0.66,8.69,1,100,3.39,39.22,23.16,47.42
27/04/2021,733.97,5.14,231.11,243.31,12.84,96.5,117.07,10.15,78.47,9.99,1538.55,9.95,117.07,565.73,334.62,739.12,47.71,0.33,15.02,15.81,0.83,6.27,7.61,0.66,5.1,0.65,100,7.61,36.77,21.75,48.04
28/04/2021,688.14,0,225.62,391.37,12.48,121.75,80.39,7.51,67.17,8.52,1602.95,8.79,80.39,696.64,471.02,688.14,42.93,0,14.08,24.42,0.78,7.6,5.01,0.47,4.19,0.53,100,5.01,43.46,29.38,42.93
29/04/2021,797.36,5.52,226.13,238.54,12.09,128.29,119.16,9.53,96.24,14.35,1647.2,10.05,119.16,573,346.87,802.87,48.41,0.33,13.73,14.48,0.73,7.79,7.23,0.58,5.84,0.87,100,7.23,34.79,21.06,48.74
30/04/2021,865.6,15.86,223.78,71.34,12.22,137.56,137.82,13.86,102.81,19.03,1599.89,11.67,137.82,410.16,186.38,881.47,54.1,0.99,13.99,4.46,0.76,8.6,8.61,0.87,6.43,1.19,100,8.61,25.64,11.65,55.1
01/05/2021,801.81,6.44,209.64,53.97,12.02,144.21,109.6,8.52,99.44,6.64,1452.31,11.4,109.6,375.08,165.44,808.26,55.21,0.44,14.44,3.72,0.83,9.93,7.55,0.59,6.85,0.46,100,7.55,25.83,11.39,55.65
02/05/2021,733.55,6.92,209.59,66.14,11.96,140.96,102.89,9.1,110.69,8.6,1400.39,10.89,102.89,398.38,188.79,740.47,52.38,0.49,14.97,4.72,0.85,10.07,7.35,0.65,7.9,0.61,100,7.35,28.45,13.48,52.88
03/05/2021,419.55,1.84,209.73,533.99,11.19,132.17,101.39,8.26,46.73,7.95,1472.8,6.84,101.39,801.63,591.9,421.4,28.49,0.13,14.24,36.26,0.76,8.97,6.88,0.56,3.17,0.54,100,6.88,54.43,40.19,28.61
04/05/2021,369.25,0,204.68,746.29,11.19,128.35,99.23,7.93,95.03,8.48,1670.43,4.77,99.23,1057.19,852.51,369.25,22.11,0,12.25,44.68,0.67,7.68,5.94,0.47,5.69,0.51,100,5.94,63.29,51.04,22.11
05/05/2021,657.55,10.28,209.6,368.41,12.16,130.6,123.65,9.59,117.76,9.4,1648.99,8.35,123.65,707.93,498.33,667.83,39.88,0.62,12.71,22.34,0.74,7.92,7.5,0.58,7.14,0.57,100,7.5,42.93,30.22,40.5
06/05/2021,756.9,17.22,207.56,241.9,12.42,128.28,125.64,11.55,115.17,7.89,1624.55,10.08,125.64,577.07,369.5,774.12,46.59,1.06,12.78,14.89,0.76,7.9,7.73,0.71,7.09,0.49,100,7.73,35.52,22.74,47.65
07/05/2021,718.93,39.73,202.17,143.19,13.53,170.15,126.46,9.43,127.42,5.51,1556.53,10.8,126.46,486.32,284.14,758.66,46.19,2.55,12.99,9.2,0.87,10.93,8.12,0.61,8.19,0.35,100,8.12,31.24,18.25,48.74
08/05/2021,342.28,14.47,207.47,544.32,12.97,170.11,73.13,8.94,26.51,10.5,1410.69,6.02,73.13,791.27,583.8,356.74,24.26,1.03,14.71,38.59,0.92,12.06,5.18,0.63,1.88,0.74,100,5.18,56.09,41.38,25.29
09/05/2021,306.42,13.14,208.86,514.06,12.5,153.66,59.59,9.56,86.78,1.42,1366,5.59,59.59,822.21,613.35,319.56,22.43,0.96,15.29,37.63,0.92,11.25,4.36,0.7,6.35,0.1,100,4.36,60.19,44.9,23.39
10/05/2021,379.59,5.9,208.66,534.26,11.71,153.76,97.92,8.45,113.35,5.74,1519.33,5.56,97.92,867.98,659.32,385.48,24.98,0.39,13.73,35.16,0.77,10.12,6.44,0.56,7.46,0.38,100,6.44,57.13,43.4,25.37
11/05/2021,607.53,6.48,206.29,271.59,16.82,176.78,124.98,9.54,109.74,7.83,1537.58,8.51,124.98,604.44,398.15,614.01,39.51,0.42,13.42,17.66,1.09,11.5,8.13,0.62,7.14,0.51,100,8.13,39.31,25.89,39.93
12/05/2021,716.91,32.4,204.4,163.84,17.27,180.23,111.11,12.88,109.58,10.86,1559.48,10.31,111.11,495.1,290.7,749.3,45.97,2.08,13.11,10.51,1.11,11.56,7.12,0.83,7.03,0.7,100,7.12,31.75,18.64,48.05
13/05/2021,768.37,38.58,208.07,117.91,18.6,188.96,117.6,12.56,60.01,10.14,1540.8,11.27,117.6,404.59,196.52,806.95,49.87,2.5,13.5,7.65,1.21,12.26,7.63,0.82,3.89,0.66,100,7.63,26.26,12.75,52.37
14/05/2021,805.93,36.84,181.28,83.02,20.29,187.79,122.99,10.98,58.96,12.02,1520.1,11.81,122.99,343.55,162.28,842.76,53.02,2.42,11.93,5.46,1.33,12.35,8.09,0.72,3.88,0.79,100,8.09,22.6,10.68,55.44
